,rank,RDM,RDM_avg,lower_bound,upper_bound,range,diff_m1_mc_median
83728,60.0,0.5689021348953247,0.5178460280100504,0.45899268161964074,0.5753516499434205,0.11635896832377973,0.0550305820200121
331838,177.0,0.4266257286071777,0.5173574288686117,0.4794744754189117,0.5531225656340606,0.0736480902151489,0.08974235278978576
410769,119.0,0.48382368683815,0.5164074897766113,0.4904040876069443,0.5406796449222725,0.05027555731532818,0.03143848336529709
298743,78.0,0.5412319898605347,0.5162882804870605,0.5031733814508516,0.5294352242973348,0.026261842846483252,0.025067157213317648
223512,59.0,0.570061206817627,0.5157087643941244,0.4764510126014037,0.5533025643920562,0.07685155179065245,0.05626393687251796
524637,117.0,0.4846034646034241,0.5153955618540446,0.4924936520807494,0.5372693469770332,0.0447756948962838,0.02998848423284306
574548,91.0,0.5221797227859497,0.5148395697275797,0.5047955099613435,0.524623496842212,0.01982798688086851,0.008028379789199902
506859,98.0,0.5161606669425964,0.5146481196085612,0.5131105934161949,0.5161683037919887,0.0030577103757938318,0.0016220518305836151
323782,55.0,0.5739614963531494,0.5135071277618408,0.4365463848296312,0.5960045958357869,0.1594582110061557,0.057949284804488355
58356,149.0,0.4522673189640045,0.5133573611577352,0.4767634718859049,0.5497126702257099,0.07294919833980501,0.060045326643116015
514028,118.0,0.4845310151576996,0.5131130615870158,0.4869193171049129,0.5391497181098579,0.052230401004945026,0.027589242416847126
555756,166.0,0.4336064755916595,0.5119256973266602,0.4633824281351424,0.5586212141906802,0.09523878605553782,0.07649365127746327
510831,170.0,0.4304759800434112,0.510763963063558,0.4706247237920591,0.5489739003043855,0.07834917651232642,0.07868836040228905
517452,144.0,0.4554822742938995,0.5085362990697225,0.4621862292569591,0.5532407689996212,0.09105453974266203,0.05161154894594572
545250,173.0,0.4293804764747619,0.5082007249196371,0.4677861605182222,0.5485925910668543,0.08080643054863212,0.08069725838121339
424506,67.0,0.5530337691307068,0.5079696973164877,0.42865818102810477,0.5925451248020478,0.16388694377394303,0.04278907943103538
625304,221.0,0.3655742108821869,0.5075524648030599,0.4462030631687826,0.5671134898819106,0.12091042671312796,0.1398778702827057
